run_id,checkpoint,benchmark,task,category,prompt_id,prompt_hash,expected_behavior,observed_behavior,exact_match,strict_parse_success,permissive_parse_success,schema_valid,nontrivial_error,primary_error,call_count,expected_call_count,generated_sha256,generation_input_tokens,generation_output_tokens
r004,sft_best,sft_dev,sft_dev,xlam,xlam:31454,cf42208a19522695383524a6917603b33b22421e37f6a43c9be7efd5ecde3b98,tool_call,tool_call,True,True,True,True,False,,1,1,78a4bda9858dbbaff6732146b471c58c4548446d6137f4c20288eabe3f4ddf2e,629,96
r004,sft_best,sft_dev,sft_dev,xlam,xlam:52861,6505900b64b8904507e33f298c1027110f78eff12fe5bcf8b9832cd2a1dd698c,tool_call,tool_call,True,True,True,True,False,,1,1,5a3c82ee0a0cb0790b620dc89b531edd359ce729ecb8bbeb17c72c214f6e69a8,355,96
r004,sft_best,sft_dev,sft_dev,xlam,xlam:18040,fb53b3daa9b19c31761894540c53b92a7e31e33f2c4562ad621406e9a2807202,tool_call,tool_call,True,True,True,True,False,,1,1,822f76e8e4d8a6161da0d0f3525b444fc90db1793d92406382255d7612388360,138,96
r004,sft_best,sft_dev,sft_dev,xlam,xlam:25214,251fd3c83eec043859f67355f8c6f14a494e8e1a1e56ce06874f698e5036edc6,tool_call,tool_call,True,True,True,True,False,,3,3,ec3cc2a45a75e994005e1925844947a035c804683d416cfffd0df49a83d3cc96,280,96
r004,sft_best,sft_dev,sft_dev,xlam,xlam:41047,40bba9c756b72454433bd77ef0baf932f6a2f3b1535e3dac672f5c9305358c3a,tool_call,tool_call,True,True,True,True,False,,2,2,9f42cc4fe822ab5425f3327ae59b3f4ca860f873d0cd1db5cd056b1664e6d8d4,322,69
r004,sft_best,sft_dev,sft_dev,xlam,xlam:56312,a78a17b96b3769ada1528c5f9ee294babc584e0b48bc06cb6b4b94e9a2dfd722,tool_call,tool_call,True,True,True,True,False,,3,3,8d4351c088f3a44b9a7407858a0b8689f5eac23d257f64c1fbae4b5ec873d0df,718,69
r004,sft_best,sft_dev,sft_dev,xlam,xlam:32097,5ddc7d67500d8ae82a787bf2423f1478987a627e2877640ea34ecc97819e9aea,tool_call,tool_call,True,True,True,True,False,,1,1,9de0b8b63eb7d5e2413c9fd004567c8ee68aa585da609a57f8fd747c12810995,441,69
r004,sft_best,sft_dev,sft_dev,xlam,xlam:23551,6442f53a574d34ae76431ff36f6ad83600e9ec738114643c85704a64d0c71133,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,2,2,ec5cb8813db78e779ec11ec0f09183480277b04901394333ccd2516e9a75ed1c,156,69
r004,sft_best,sft_dev,sft_dev,xlam,xlam:28436,01d466910f4044133089276477db48b648e2593bd51ab6f58cd192ee846a949f,tool_call,tool_call,True,True,True,True,False,,2,2,d75d69230f9b9d80f339d1fd43305538e452650ed60bfed7127364e9bfde5451,988,69
r004,sft_best,sft_dev,sft_dev,xlam,xlam:25927,9f3ad6872618a19248bc206b098dc60419c815cecee374452172d82438fb67f2,tool_call,tool_call,True,True,True,True,False,,1,1,722cb4a3e3c0af860a8f65c431320ee9160891e1731a1b507df69ee7c76d141b,419,69
r004,sft_best,sft_dev,sft_dev,xlam,xlam:25912,b1aaa21960b71075f8e7e1deb7072b5af3eaf41d95b427bb017353dd880f58c4,tool_call,tool_call,True,True,True,True,False,,3,3,e52aefbd666b5c534fa281cc09df0d397696374346fb14f60f2542ad56c95a7c,571,69
r004,sft_best,sft_dev,sft_dev,xlam,xlam:28283,e8f261bcebe855e9b93f4bd0dac29fe951c2d21fc23e49013100c9a1bf7bfa93,tool_call,tool_call,True,True,True,True,False,,2,2,aac30e1fe2338cf8a281c1e7b0662cdb1df18841465fefa9fb7b2ff4849c2274,295,69
r004,sft_best,sft_dev,sft_dev,xlam,xlam:40619,604f77511a5e268be08234f4f9ec4b069ca9cd732f774f713433644a73facda8,tool_call,tool_call,True,True,True,True,False,,1,1,771b77656fa317cb451470296894e524b76e32b9ec3cdf9f0f475b01e07d031a,317,84
r004,sft_best,sft_dev,sft_dev,xlam,xlam:57935,c59a0ee3b6183bb62b0e98d9290eb8aaa3c2dbc9ba9d94145e29dea4c444267c,tool_call,tool_call,True,True,True,True,False,,2,2,f4bcdfbf82fef67f96faa310ebf13a69cd12a7af1e56f0feed5d280191472277,347,84
r004,sft_best,sft_dev,sft_dev,xlam,xlam:46720,a1591806007b39d38b77b660a8460822327f15c9f4a73f5cf5e0925ea8c32909,tool_call,tool_call,True,True,True,True,False,,2,2,a13c79219c5ca8dd6a462d6e69fa4ef423b785bd0dd02228075845c416eaa0c8,172,84
r004,sft_best,sft_dev,sft_dev,xlam,xlam:33593,fd855bd7af84cd12e2a75d18bc9730149fefd31a437e965554034c4dc62f212b,tool_call,tool_call,True,True,True,True,False,,2,2,56f66d94d3233631369045a21b6bffcf6fed04c7320fb118fb5717a1d40fb710,184,84
r004,sft_best,sft_dev,sft_dev,xlam,xlam:7549,08c1fb83a4a80b307b2d15df0adc4b77d4bda07fbf86cc134d90f0a22c3401ba,tool_call,tool_call,True,True,True,True,False,,2,2,bd3769370f831d2403c9a69d029822132159cc01530523cafb01b33c929e51c9,352,84
r004,sft_best,sft_dev,sft_dev,xlam,xlam:50,d95184006823ecad85a04be3e152d213ab15814e94d926cbe15a8df3a329316a,tool_call,tool_call,True,True,True,True,False,,2,2,eed967bb6089f8de42484be4e8fe56d72ab181dcb30b5799a00273628588b2ac,913,84
r004,sft_best,sft_dev,sft_dev,xlam,xlam:39979,4b0adf5e97cb14b0f18948c0e7ad2092536d269c89e53207850b3628ac0aaf60,tool_call,tool_call,True,True,True,True,False,,2,2,094ce0fc036457dfda405216db4a1a7bb1dbb9298fd83907272470f8d89ca664,370,84
r004,sft_best,sft_dev,sft_dev,xlam,xlam:51032,0f71fc77f650e00d97f08c3c083131331af16042b3a3f07a226495051dcf3e99,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,2,2,4e9d27e55701962ba05f58310a20e78581fbe87bdc3351958302e9ca89fdcce6,300,84
r004,sft_best,sft_dev,sft_dev,xlam,xlam:28558,34d47243bbaac43e8ab62fd0502dd885759c633897af72025fa1a93a6a09f857,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,1,1,407d9f6ad44bc847095b50e5ec63e4181a4c781e243d349c71b3a7329f2423ab,103,52
r004,sft_best,sft_dev,sft_dev,xlam,xlam:59510,3d26330846c9d08805ae737076e4d5e2cf27d58d3df2a7f3f5239adfe1fea8f5,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,1,1,a46202e648ad61f752b2c0a6189af62c95fcbdb66f4bb2817faa66f95d0490d3,246,52
r004,sft_best,sft_dev,sft_dev,xlam,xlam:11495,2de053e4555079cdf56d8b934dd81c9a9048bbc805aee1c84b56cc42c83fe9f9,tool_call,tool_call,True,True,True,True,False,,2,2,cda975f315572327df05834d2d9698299eacf2655dfda3f725279d22846aa7bf,144,52
r004,sft_best,sft_dev,sft_dev,xlam,xlam:17833,6ea12d4fc0c8aa284a40e553ffa419b92ae2f049c4d45093832bfe7e2feb3c4a,tool_call,tool_call,True,True,True,True,False,,1,1,4e9a88cac1e4dca9b14abc2d10c6bf6ac3301c8065cb5b871b81c12a8d71b766,891,52
r004,sft_best,sft_dev,sft_dev,xlam,xlam:52690,f5594dccb13f184dbc36e312c0e2af36ae64676e49362c584c4ac08aed15210d,tool_call,tool_call,True,True,True,True,False,,1,1,0247184e876726db1352846b7f25c7b98a1084f880bb45e91e493724711952b4,502,52
r004,sft_best,sft_dev,sft_dev,xlam,xlam:39705,0f9da3d68afccbb0b5f409cb8ed9c052feff70a9c024a3ef24465adb33de358b,tool_call,tool_call,True,True,True,True,False,,2,2,868208679fa5c72214823871cac834ee6c57560013e5265a83788413bc18a6b1,774,52
r004,sft_best,sft_dev,sft_dev,xlam,xlam:19073,28c0498a36c9356ba1db952e11895e7c156a68214d37a8bfa42672676ba8d7ba,tool_call,tool_call,True,True,True,True,False,,1,1,f040257baf129e88d3601da1d4ef2107b26a5c3a6a5960536a2fbc3988364d68,285,52
r004,sft_best,sft_dev,sft_dev,xlam,xlam:11403,4b513901772d7a3525726e973426eebe92317d60101b16c5edf1d7b1f1f0309d,tool_call,tool_call,True,True,True,True,False,,1,1,07ab91aaf96eb76bce5a53661672bd9be1ed50b2b62ead6b1e470663a17e1e15,78,52
r004,sft_best,sft_dev,sft_dev,xlam,xlam:8527,cef4d1dc4ff153fc2e3c9ca4da987601dc4ae78716df9132812b02a14f634f52,tool_call,tool_call,True,True,True,True,False,,2,2,b5a3f8c612080879023e0df88bd65ce00e2ada75bcaf582ac4b3f34a1e68866a,826,53
r004,sft_best,sft_dev,sft_dev,xlam,xlam:30722,54aa70ef1072924b8f074bcdc1be40c7715fe917be64c8a7411a638b7a4194ba,tool_call,tool_call,True,True,True,True,False,,2,2,c78f07cfcaffe6573425a5053ec6bdcc0e8ae7a2da85c2835d441c032d8faf9c,368,53
r004,sft_best,sft_dev,sft_dev,xlam,xlam:3579,0207104a7ce15f62e7d3cb0ea2987ef621b9c37a160a4a657971f883b9abbe1b,tool_call,tool_call,True,True,True,True,False,,1,1,945a2e1733e278450f512db2791cbc0d3e0b5eb903538e796183ee879293000a,246,53
r004,sft_best,sft_dev,sft_dev,xlam,xlam:15507,b90e4713f9026d5e8c931b6f1c2ef5d115d725ad7d88f33969d170aabfa3f29c,tool_call,tool_call,True,True,True,True,False,,2,2,d6a94379334636493d5e3bd5963a859cfcfa1f4fd3517fbdce7c93116a4b03dd,288,53
r004,sft_best,sft_dev,sft_dev,xlam,xlam:21009,de55f41faeb8868e0dfc6025000ff46a48a7aef1a6da94b7d854461c7fa52d2c,tool_call,tool_call,True,True,True,True,False,,2,2,652dab174c4db8cd36db908800ebc9b55870a05774fa8a9fb1f61238d651cf37,266,53
r004,sft_best,sft_dev,sft_dev,xlam,xlam:15867,bc834e6fadf361d885174807ff30e6315297f0281fbc48f050ca941e853b6249,tool_call,tool_call,True,True,True,True,False,,1,1,ad504d2bb99ae93a5bd423a5f1e9aa70e9ba49b4d87131c0a45ba237c96d1710,146,53
r004,sft_best,sft_dev,sft_dev,xlam,xlam:9345,5c579cad52c4999eddfd6991d52dd819462dc7f9fcd9cde3f8e571864c916228,tool_call,tool_call,True,True,True,True,False,,1,1,f84c6dd10921f2507aa9139984c961e083dd8c8506b6bc313dcb81913766005b,238,53
r004,sft_best,sft_dev,sft_dev,xlam,xlam:41686,a16b0834a78e23f1b61ee6e51f3d0d3e926db7858101ac5356a929924aaefb1f,tool_call,tool_call,True,True,True,True,False,,1,1,8890d4e667e4208233a221e0c0bc75c235980ef2416896805252dc9a43dcafca,395,53
r004,sft_best,sft_dev,sft_dev,xlam,xlam:53894,4c4bb7e031d8e17a1b15adc0a91853cbe281b9917491bda4ec7d7c06dff13fb1,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,1,1,a44022609fcd3e1ed5c54b2b63338cd21c037ca57233a9bbe8cd5f040ad1fc35,348,96
r004,sft_best,sft_dev,sft_dev,xlam,xlam:33760,3633c9f22ec6c53fa6a905c532a8acf6b486589225c164efc947439b94198bee,tool_call,tool_call,True,True,True,True,False,,2,2,ab1f682f4af015ded8fb013c61fe83c546a17426ccf3f679b68bcb0faf18f57c,169,96
r004,sft_best,sft_dev,sft_dev,xlam,xlam:10708,4ee97895288e6b671d96723ae4b64302abe1ad9bc1c3c20deb3fd7cad5b87cfb,tool_call,tool_call,True,True,True,True,False,,2,2,a5100b61ced4cfa8605151bdc1556a5f169e78dad2ec6727a0eac93d75487610,236,96
r004,sft_best,sft_dev,sft_dev,xlam,xlam:25478,3c099d0a012a65ccd7dc4a33cac03ca92f073ab5c990392ec6f97b489c84c450,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,3,3,3bb31b700f4bb145c6718fde56a52a5b6091b4e2a6430da571c08c094a89eddc,901,96
r004,sft_best,sft_dev,sft_dev,xlam,xlam:7369,bfb6a4e3e207a18cccdbde47e37efa976ea8357ec76d3812d9f31a8897faee7c,tool_call,tool_call,True,True,True,True,False,,2,2,99a2645f0f72b67a70beb85ef6997ad0edf47c77f597eac292b70ff6578a3822,451,96
r004,sft_best,sft_dev,sft_dev,xlam,xlam:56513,5db1f09dd9a0c2acb97d72eda0f7daefac61a30414aa35dcde54b44b9b8f3a66,tool_call,tool_call,True,True,True,True,False,,1,1,6ae5f65b63051982a9f51b0712d0e9cdcc6cf38a9430454678e8bfaa441fc30c,282,96
r004,sft_best,sft_dev,sft_dev,xlam,xlam:51830,8b2a098dc5825dae42bc725ae21911ce03e14b0bebc69eb65b95c878743c5746,tool_call,tool_call,False,False,True,True,True,wrong_number_of_calls,1,5,451daa3ce248509693d7af20fef33b7a8c348acba44d691fd30a9c442cd277a6,111,96
r004,sft_best,sft_dev,sft_dev,xlam,xlam:10538,e588b7eafec308fa28e5aa6564c997aa67b7f358f6ed1a01101f9f2f87baf5db,tool_call,tool_call,True,True,True,True,False,,1,1,e49b4d27b1597e261ca8cc2af85be1ee0072c3af41daee28035f254760a2a623,659,96
r004,sft_best,sft_dev,sft_dev,xlam,xlam:56578,f7b66332571748aa3e3922a1d3b475757068cdc52fc625144d3352a508730a47,tool_call,tool_call,True,True,True,True,False,,1,1,a120e052d8f4195105d871c76a9c85c8cff983517b6836f1ef5660baad9b5878,189,59
r004,sft_best,sft_dev,sft_dev,xlam,xlam:45255,cbb6e54f4e05873ff4565fe591d98e97c426e5469c9484295acd5abb0f3a4842,tool_call,tool_call,True,True,True,True,False,,2,2,c95e086342f42acd82b3e7eb11195e6d7d1d69c017b3e24475f3abd8dbdf95cd,294,59
r004,sft_best,sft_dev,sft_dev,xlam,xlam:42826,3cd0233dc8b2ab91e15b27cab2bc3a45991700bec69b85d257e990d9d736ac30,tool_call,tool_call,True,True,True,True,False,,2,2,8a7812439329de000c5c82df451e24b4d2c3c7b90246f67d7919db174913723d,540,59
r004,sft_best,sft_dev,sft_dev,xlam,xlam:8257,cb4b2dff6db748b9d4da9ba9098c9a1b2bca84163764e41b80e0cc362c81bb96,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,2,2,61fdc308d72406eb921a8c9703cbde2abea0a2e1f41b674ae25fa26f87d5e13a,218,59
r004,sft_best,sft_dev,sft_dev,xlam,xlam:28228,c6572e0f6e921605c68e1da6dfa671d65f717b2a98590ec62d272b9f87c9c165,tool_call,tool_call,True,True,True,True,False,,2,2,041c0ccfcc876bfcb27f0504c66c41a87a5bde504442b797ea0f54cf2d479e4d,350,59
r004,sft_best,sft_dev,sft_dev,xlam,xlam:10085,de6116a23ccb26747e0f034dd607f500502fd5c5d0fb168065241bee1a86a508,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,1,1,169442eb7d6c9438cd37d5dd64d53567f1e0f0bf99ac8c9cf848aab2c7c2698d,98,59
r004,sft_best,sft_dev,sft_dev,xlam,xlam:49459,624a227271844df21845359fb75f63a6c690b8ecc3d736932c1537024d9a9419,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,1,1,74eb0ada7a3725602b3c8f21f6501bce987eb021a718376bc369d18eccb58072,140,59
r004,sft_best,sft_dev,sft_dev,xlam,xlam:8704,7557a025a465739378ce9b0133a85f24685bc09cddff6e3b9ce96bf2d00ff212,tool_call,tool_call,True,True,True,True,False,,1,1,d9149aae421a29c72d8f9e365d9726eb725a99d32541dac70fc0a260da390b5a,203,59
r004,sft_best,sft_dev,sft_dev,xlam,xlam:9265,2e5a9cbb34686840dc99fe9a526c8931af02850f2bf6a63f21dc3bce216fdca8,tool_call,tool_call,True,True,True,True,False,,1,1,572b63a1b35e40fef9a2d051c4cd4580a4c48698d57b3584d3510aab2dca93cc,216,76
r004,sft_best,sft_dev,sft_dev,xlam,xlam:6476,058db2a9386689740650e759f3ed3ee32af8e37690b1db806e0861ef3c4d9e4d,tool_call,tool_call,True,True,True,True,False,,2,2,d557e4a310d2ffb4775038a801aa895d8b94532555a05c7310734f629e21ea1b,374,76
r004,sft_best,sft_dev,sft_dev,xlam,xlam:49076,99eb1a28c935deacc9de0c141add5fd572b28283ef6cbb4947a918a104397b2f,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,1,1,06730b302f73bdb19baee319d0f3c1878f72cfe27d33fff0f69206676ad230b2,360,76
r004,sft_best,sft_dev,sft_dev,xlam,xlam:16902,bc0b6a5a60951db8ce4df8fadf8c99329ba6f9180a059c8764dc07d0be3e6c92,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,2,2,966247bf3ca41008639c6c2b7f4b189a1ab29e7237414ee497e727ee8d88ad61,457,76
r004,sft_best,sft_dev,sft_dev,xlam,xlam:31705,650f230d13f75503bf5fa3dfd477801010b1c8976447234aa360a425f78fa090,tool_call,tool_call,True,True,True,True,False,,2,2,98225760679a45bffd34d293bc0f81ab193fb809ca77e6268a9bbd9ace695ad9,268,76
r004,sft_best,sft_dev,sft_dev,xlam,xlam:44196,f4122264607cbac38207499ba4ebd7da38310c1a21147b6f61eceff970e099aa,tool_call,tool_call,True,True,True,True,False,,1,1,4619f9f7ed452a32f32a189d60663ec7cdcc5d16e84be181cbda0403d9db9e21,486,76
r004,sft_best,sft_dev,sft_dev,xlam,xlam:38290,139b60ac037517bd97843c30e3b9a5ec1e0516df0e716f9a9252487c691763d9,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,2,2,3ae52f1cc6efca389303e2d3e456d1ab20421eaf3d815165495f6e31dd09d7ba,131,76
r004,sft_best,sft_dev,sft_dev,xlam,xlam:24108,d093959866a257641af79141e26a9169b69446fe316666003ca186133b01f79b,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,1,1,497e2daf57a2504b82c43ff480b824b3b79b8678e5370dd51f58bad23871aecc,642,76
r004,sft_best,sft_dev,sft_dev,xlam,xlam:40301,aed659ef2def755e6f25e247a258fc631b2234303eac59dd85a73904811d2f3b,tool_call,tool_call,True,True,True,True,False,,2,2,14d57cb69c8bac0597e3b4eadca53f2dff01fef26043bd9324ff1959d1e0d129,172,96
r004,sft_best,sft_dev,sft_dev,xlam,xlam:36697,d9a6abef651046540d0ee4763e1173e34aaf3014a30d645d04783b30fd770c76,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,1,1,6a3dd0c34aec68199bd3e868f0c575e37717de4adf91c1d2b8d080153ee5b5d7,432,96
r004,sft_best,sft_dev,sft_dev,xlam,xlam:48374,0f8d6d89836afa833b35be33a236a84409a413a6dc39aeb25c9033ac442726fc,tool_call,tool_call,True,True,True,True,False,,1,1,e3506c56c02edc246b2d2d6e31ea124dcf573aea1a8ca95b9a7fdd6540f2b84f,575,96
r004,sft_best,sft_dev,sft_dev,xlam,xlam:39233,76878ad5fc8e15d8618e2fb716ae79c4b8f43634fabe12d7614756241220026d,tool_call,tool_call,True,True,True,True,False,,2,2,9ba5f0c3411b22e9a65152f245a461bf2c07e7fb8f43e13f6a0e114732bfc1fb,124,96
r004,sft_best,sft_dev,sft_dev,xlam,xlam:41095,8f23cfe597b54cc02c2929c54312fd19415fbab8b0a08017a333360d133be3c3,tool_call,tool_call,True,True,True,True,False,,2,2,10ace6961f6f6452be2335e6ecd018487c527afac3e1597730d4674f69ecc09f,400,96
r004,sft_best,sft_dev,sft_dev,xlam,xlam:46343,908947fc90c9b1b418c3320cf84ae343b15c2be2eba5be400ded0574f8c02fa5,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,1,1,63c86d96a96ac4d615d50f72bbb2b54d018278bd56c80bc9a60c6010bd09092a,228,96
r004,sft_best,sft_dev,sft_dev,xlam,xlam:18569,ac3d29cff706f5f3aa7beace77ab4ae56cf870b17e0fd417c6e8dea1d73f64f9,tool_call,tool_call,True,True,True,True,False,,1,1,c1061ea7f01451fbe4841eeb289ee89136382b4acef91b273899135da2fc9f2e,96,96
r004,sft_best,sft_dev,sft_dev,xlam,xlam:28405,dc47df4bba4376dc732b573b6a61f8e2ec8566cc20f8fddb8806107862d25ccc,tool_call,tool_call,False,False,True,True,True,wrong_number_of_calls,1,5,a54006366621ec8128dc5ec6790d413ef4cca54725176da9da6771963b33ac09,222,96
r004,sft_best,sft_dev,sft_dev,xlam,xlam:12548,ac2589f017b6c4b0b3c215e85c23696388b7a02d97c179e07ec67436e535d7f1,tool_call,tool_call,True,True,True,True,False,,1,1,ca880aa126bb00acfc69c83639ff408f47498a731e8232326eb9a7fc7d11cd0a,411,70
r004,sft_best,sft_dev,sft_dev,xlam,xlam:30160,327ddc0e980a3f778bfe692f897a72ecd00f3790513fc1ae81aff8d9c3b05d08,tool_call,tool_call,True,True,True,True,False,,1,1,590ec51d5b9cd17acb6680673c5ba2dc3382061b56f85134202b331c01a102d3,398,70
r004,sft_best,sft_dev,sft_dev,xlam,xlam:1466,096d6a06496af27435df2b26307336d683d1730c3fc4936820aec55c8a684304,tool_call,tool_call,True,True,True,True,False,,1,1,d89ce7216bab16fc2f109fde3884af80a62dbcb645d614c73fcd7b311486e8b7,784,70
r004,sft_best,sft_dev,sft_dev,xlam,xlam:25154,dfc4169108b088fc4b5db964e5de37b6da3224c2659cf2976e29610d00e11bbd,tool_call,tool_call,True,True,True,True,False,,1,1,2ec60f0785d95af350c30909c46f70d85796c1a343647dd1389804573c659933,304,70
r004,sft_best,sft_dev,sft_dev,xlam,xlam:36453,a0f1029fc5e4423872df1f203c1c7bec3f409ebcc2540eebf73ab84ffa6c7f49,tool_call,tool_call,True,True,True,True,False,,1,1,79350794186560c37dd7666fc7fe6d45ff4ddc4a9f69c0ad601ef693ae48c998,269,70
r004,sft_best,sft_dev,sft_dev,xlam,xlam:51731,334491c31e69fc908a53caca4c6783d2e8408cddd6f5efa771bf574807163610,tool_call,tool_call,True,True,True,True,False,,1,1,838d5359760fb5f5dded5b085dc1496d137e49c5f32e75091752953d65736dc0,157,70
r004,sft_best,sft_dev,sft_dev,xlam,xlam:20117,41ecc0898da720c14633ca00d39c5596508e3238662184fb43ada0716320f067,tool_call,tool_call,True,True,True,True,False,,1,1,7b8c128730825c7cd6d4ea2366e84464e5817a5f9f40accb67a8f3f102a15d3f,87,70
r004,sft_best,sft_dev,sft_dev,xlam,xlam:48354,b97766bd5427d380a7251faaebe90c20bb187363228f6e48977c5b4fa4a5e488,tool_call,tool_call,True,True,True,True,False,,2,2,360874f2c0e773d7425731803d6948c9eacf8a02bfb46dae337a320990030d46,873,70
r004,sft_best,sft_dev,sft_dev,xlam,xlam:10513,789515b4297f3808ddad22e1320022e1a296a6c60e83b1d7b3b64c2add5605b8,tool_call,tool_call,True,True,True,True,False,,2,2,1ab1d053a882db8dd98b1657c8d34031eac07ad3174b42c0a44d56bbccb5bc55,541,71
r004,sft_best,sft_dev,sft_dev,xlam,xlam:53067,7cd7d305e941d75de5e7beb32c227ca2742d79c3f396c976f41a1bd3726b6747,tool_call,tool_call,True,True,True,True,False,,1,1,91c428ecee7e20d301fb5617820fbfefc9f24b23268f65f56c1d1fd78084d08e,854,71
r004,sft_best,sft_dev,sft_dev,xlam,xlam:55001,3560d59a6ea3979d94c9719af545b887a205b1b07e77864998405bc43b0f90f0,tool_call,tool_call,True,True,True,True,False,,1,1,3a26e117652bbf26698076b5818df4b8e869d58268998aa46b2ac823f8732b24,397,71
r004,sft_best,sft_dev,sft_dev,xlam,xlam:26638,4b068d5b5ca8c369e59a4f3cbb5a2f5f910d3655b205c969cc60ea7501837947,tool_call,tool_call,True,True,True,True,False,,2,2,7cda3869e1e4998036e23fc9289f22dbe1b23a46f5a00e15f038f4ee25402343,331,71
r004,sft_best,sft_dev,sft_dev,xlam,xlam:32644,324dfaf7290cad710e1f6cc9eb2ac86f3d70147523dc13e744f6f49cdd888efc,tool_call,tool_call,True,True,True,True,False,,1,1,8536b808694a0590c12b60a97a7b0ecefff72467ecc75b3ef8db810276d32660,388,71
r004,sft_best,sft_dev,sft_dev,xlam,xlam:51126,427bafacdfd285f7ba12acd3e338e32bd92df332f7ebdfb1e69d856be991fb24,tool_call,tool_call,True,True,True,True,False,,1,1,e24642a0739446c3494ce99c6968e1613c5cd504fcfb60bee093e95b8a31560d,234,71
r004,sft_best,sft_dev,sft_dev,xlam,xlam:11339,e17a97193236741c2c4abdc76641f780959ce89d845e76e1b13263b8709344a2,tool_call,tool_call,True,True,True,True,False,,1,1,d652cc70fa78233784b69f93cd06b1f0b40057972e153edec2efb6af85dabfc3,262,71
r004,sft_best,sft_dev,sft_dev,xlam,xlam:8165,65dab766be86aa6c8af9cd11423baf38a5581a320c195712934747dd9209e772,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,1,1,23a09e4f2bf0adc5fc1f239d6f8574acaf70f139ada7b3fda2c4467448d7c728,749,71
r004,sft_best,sft_dev,sft_dev,xlam,xlam:27829,f37c8d069777cb810493ad37313de2898c8e0f212976e1e66c837dd6fbf1a2f2,tool_call,tool_call,True,True,True,True,False,,1,1,f96ed723f6b0f95fad86273731f4c484a102ebc50f9ed2033474d4086d2de2ea,237,78
r004,sft_best,sft_dev,sft_dev,xlam,xlam:37063,398d807a5630f2f7c58ee4b271082f536562df8d56ce64c291bdbd0291bc6108,tool_call,tool_call,True,True,True,True,False,,2,2,8becdac6d69b685492cd1be2cac95693d206e5e954b0bfe8132a9ee6cabfbfca,463,78
r004,sft_best,sft_dev,sft_dev,xlam,xlam:51915,03cece31b16bd09671c4c565c5ef65fe727d9e3a490738498b7a557e69698490,tool_call,tool_call,True,True,True,True,False,,2,2,e28b83cdfacdd42088e804781d96d47a86b842fcac2d642774f0780c6c079955,119,78
r004,sft_best,sft_dev,sft_dev,xlam,xlam:3185,181f097e901c8aaffba24939a819155630ce54a2c537221fcaef3d1caa4fff36,tool_call,tool_call,True,True,True,True,False,,1,1,6c4c7e0e6837afc1910182e8a49195752947b12f93ce34d1d5e1ddee6439b067,580,78
r004,sft_best,sft_dev,sft_dev,xlam,xlam:22856,7645ddb11d9b21550407a177054feb98a1e4a01ec07e3cb911e46b6bff0a37cb,tool_call,tool_call,True,True,True,True,False,,2,2,6f6358c7d366f7c30b3a7a56c9e23c0c06ee9f728eeba512955a161a011ed2e4,762,78
r004,sft_best,sft_dev,sft_dev,xlam,xlam:20947,c3aeaad3800e59b146151d8efecb92837f9f87c4afa5c0b76b5b928e95050072,tool_call,tool_call,True,True,True,True,False,,2,2,7f1e7e6570ed97ef2774ca7013a7525bc5388da0848d98ce93a67e34d5fccaf9,693,78
r004,sft_best,sft_dev,sft_dev,xlam,xlam:2126,2325ca642a8e3db46e6c3a30ce25b0eed8c420c26da022e7ebdd885877afea2b,tool_call,tool_call,True,True,True,True,False,,1,1,10263513f2c3f935fe6693c5cdfc613f1f190f4e0ee40bbab24749fd7c138ea1,130,78
r004,sft_best,sft_dev,sft_dev,xlam,xlam:33591,cda8dea1ba41b25115c976bca329200f22d995e2a86eeca52cb616d45f4c62fc,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,1,1,6769f097500c78ef49a45a71895efea6e6c51154653afac245944c09b08f7c99,246,78
r004,sft_best,sft_dev,sft_dev,xlam,xlam:8464,f796724f0893ec35160e7a730938a0a13f221d4d6f75ca4531e6fd5b3f5bad9d,tool_call,tool_call,True,True,True,True,False,,1,1,1a9c1fa14f774aa816ed86e029070460648fd7e6d59b97df8468eeaaf663b943,356,72
r004,sft_best,sft_dev,sft_dev,xlam,xlam:24211,7b09c9d266cbc2e1b2dde571da5942c3c75bdf632b9d8db495c0dbf06e8bfcbe,tool_call,tool_call,True,True,True,True,False,,3,3,6e19c3688dc8bf1e8af18112a93ffe95baea9a414acd0eaf7415f5c2627611c2,336,72
